muni_id,GQ,UNREL,URBAN,OWNERSHIP,OWNERSHIPD,ELECTRIC,WATSUP,SEWAGE,FUELCOOK,TRASH,ROOMS,BEDROOMS,KITCHEN,TOILET,FLOOR,HHTYPE,NFAMS,NCOUPLES,NMOTHERS,NFATHERS,PERNUM,PERWT,FAMSIZE,NCHILD,NCHLT5,ELDCH,YNGCH,AGE,SEX,MARST,MARSTD,CHBORN,CHSURV,LASTBMO,LASTBYR,LASTBMORT,NATIVITY,BPLCOUNTRY,BPLMX,INDIG,SCHOOL,LIT,EDATTAIN,EDATTAIND,YRSCHOOL,EMPSTAT,EMPSTATD,LABFORCE,OCCISCO,INDGEN,CLASSWK,CLASSWKD,weight
484001001,0.00018298931342409602,4.3426734234772267e-07,3.4928967279991064e-05,2.6597507991838735e-05,0.002967702204798388,2.0817930915908084e-05,0.00023648273597119904,0.00023524285751208297,0.0005736631808480146,0.00025560806350571804,0.0001119453846302636,7.487227985821855e-05,0.0003842670844612306,0.000408228054361073,0.004207422123587166,0.00010180224079991389,1.8844756081314556e-05,1.686370565176757e-05,2.003916718812199e-05,1.632083087798264e-05,5.834154137041108e-05,0.0002740722199587492,9.753402016584205e-05,1.8113164731548654e-05,3.967243000128878e-06,0.0012225290105837903,0.0011839103947278546,0.00048626835318309544,2.7793082846354065e-05,2.786355724243243e-05,0.0028976748231593556,0.0011554749502106403,0.0014091972823432584,0.0014359760914024278,0.14992868222242575,5.351940389127935e-06,1.8989358499996088e-05,0.4099191650059836,0.00010507191177280779,3.2208422841824537e-05,2.8136713186986562e-05,3.1323270922416294e-05,3.3130002770880045e-05,0.0035842427227074456,0.0003519118940887098,2.5538362258149458e-05,0.0028402410861928067,7.660263738036387e-05,0.0011650674248639523,0.0006007888679158386,1.367831166404573e-05,0.0014366064637655065,1.8298931342409603e-05
484001002,0.002525252525252526,0.0,0.0003218778958471119,0.0003019401017646492,0.03373020955762801,0.0002809080785793442,0.003358477778287971,0.0033314375646300042,0.008213545455351022,0.004394739590927485,0.0014461680902385903,0.0008288080582521926,0.005141205230925305,0.005293121823546898,0.04964890014535122,0.001505229609544148,0.0002557542353379342,0.0002484235716550893,0.0002660856377261194,0.00023661529563116614,0.000966942734627558,0.0031569852229394457,0.0016758555059057491,0.00028987001632348154,6.786234356216013e-05,0.01791250356127938,0.017319773753699905,0.006068070985528519,0.0003838126056803782,0.0003627000257513058,0.03757363222033451,0.017202979901360955,0.02045833162150253,0.020991261472958576,2.1630968885494766,7.207143342401339e-05,0.000260493657096257,5.6398444395573355,0.0016567836968187876,0.0004315961808584825,0.00036701652460484905,0.00041501491776633337,0.000349065796868652,0.038830169735744345,0.004921077215518559,0.00035820227422428554,0.04024532347963244,0.0012510730829576034,0.01941813595454237,0.004977581058209498,0.00012909218188746064,0.013664659192611981,0.0002525252525252525
484001003,0.0018744142455482662,4.832474226804123e-07,0.0002753887945173383,0.00026663542642924086,0.030229901300374885,0.00022165314550140583,0.002530459231490159,0.0026342512593720713,0.006616532187207123,0.002676927132146204,0.0009893502518744143,0.000723798471180881,0.0038657999941424555,0.004160610209700094,0.04001424115510778,0.0009135499648547329,0.0001892902120431115,0.00016663615862230554,0.00018689227975632615,0.00015706639526710402,0.0006606834290065604,0.002034112874882849,0.0011311650656044986,0.00020400363167760076,4.6702934629803185e-05,0.013384287869025303,0.012963606343720712,0.0056289831302717905,0.0002855406513589503,0.0002724124297094658,0.02821684263706654,0.012102415504920336,0.015035500380740393,0.015379301634254921,1.585651168580131,4.8969072164948454e-05,0.00019650231373008435,4.2119561269915655,0.00088273561972821,0.0003227726686972821,0.0002853539421274602,0.00030421889643861294,0.0002893810039831303,0.032033494171743206,0.0037884694236176198,0.0002658812675726335,0.02964527808692596,0.0008545535086691659,0.013225859594657918,0.0032898166588566074,0.00011912415065604498,0.012513732280927836,0.00018744142455482662
484001004,0.0027654867256637168,2.020848123598586e-06,0.0003687388853353202,0.00031347308230299367,0.035177386533771005,0.00029300101218132104,0.003667246269338638,0.0035037991944723654,0.008764198654642327,0.0032930159488848434,0.0010924441367288268,0.000719531760703466,0.00524849402883311,0.005666128652463326,0.055758318865232276,0.0016164368757336555,0.0002818863475015288,0.000270464162455102,0.00029735022879515274,0.0002592836005538881,0.0009255264748676784,0.0010854150997771795,0.0015662890902317472,0.0002933085325479556,7.000481489031187e-05,0.018735502611287227,0.018104097401365038,0.006855090252834459,0.00041600915883514795,0.00041229694869505924,0.04283589571017875,0.018333244005988736,0.021557770776075968,0.022052285491364825,2.2928593551210046,8.21079378914295e-05,0.00028612573541299106,6.188221508677346,0.0009669758271419232,0.0004762392192145754,0.0004375136187590938,0.00047384495350292057,0.0004312753484645069,0.0474085258703705,0.005527239275446871,0.00041357096164254536,0.04578163330217127,0.001244183471922512,0.020150293989470502,0.004814582791511735,0.0001689604757252209,0.01780525350221766,0.0002765486725663717
484001005,0.0017642907551164433,7.208062849624189e-07,0.0002780158126229762,0.00021494940525362062,0.02415422137080056,0.00018302680047246891,0.002100865864545332,0.002299667551989852,0.00538633681363279,0.002168221207395709,0.0007251863568702747,0.00044937715046065104,0.0034653245448801498,0.003768295168196308,0.03662363432892902,0.0009490947490527004,0.00017782926243300809,0.00016564736004615283,0.00020268188985973916,0.00016298783340853285,0.0006303768558635322,0.002631025791409951,0.0010820489872544658,0.00019112689562110792,4.44524826159199e-05,0.012085576707111209,0.011694499252725489,0.0044936278956914984,0.0002689325487484881,0.0002571124303590661,0.02663525041219073,0.011341616246313064,0.013924488863835639,0.014261464421200618,1.4778065788525403,4.564554129447839e-05,0.00018445184278296936,3.9640413550371627,0.000763077016754123,0.00030342906716023356,0.0002581508332829966,0.0002893250146801452,0.0002670269689146794,0.02941519312504797,0.0034534519540025507,0.00023390854374506512,0.02615547788252588,0.000811677587645957,0.011755060789211852,0.004480827370286131,0.0001299053104676715,0.013677122507728038,0.00017642907551164433
484001006,0.0014170327334561428,2.2466706963581865e-06,0.00024597015482922673,0.0001932567769894031,0.021659400794974398,0.0001602312798890586,0.001851693246186345,0.0018965048639539898,0.004529192560717559,0.0020573469984277127,0.0007869905691996984,0.0005497353980308237,0.002894746187371721,0.0030443081236869157,0.03024151046665228,0.0006663168081353418,0.00014384501196607917,0.00013378839676394874,0.00015957920198886457,0.0001300202109671378,0.0005067094993404344,0.0021410153386560576,0.0008678145006565074,0.00015230703437204546,3.503419683887324e-05,0.009820624837233486,0.009492899478773898,0.0037832828992300847,0.0002141363863050989,0.00020879047179574953,0.02167029311920954,0.009340927852287297,0.01117144730458803,0.011436099116500403,1.1883362439992156,4.3917821335482224e-05,0.0001505737813327366,3.2088159459309593,0.0005442826776585114,0.0002442762513183778,0.00021146436594395897,0.00023439389831371305,0.00023660309326868078,0.025912798132077135,0.0029504969740512424,0.00019832537101246306,0.02250503153051482,0.0006446633247599331,0.00985247359605417,0.0034263751809497436,0.00010170354077250484,0.01074632998940291,0.00014170327334561429
484001007,0.0028368794326241137,1.1745291606227353e-06,0.00043524135595476496,0.00033086486454742453,0.037306413124971856,0.0003076483381391151,0.0034773110329396704,0.003921204753711023,0.009436088974499013,0.003747883400575128,0.0012561197863139948,0.0007408929945208215,0.005597297016891687,0.005370495435975437,0.05774169363189865,0.0015450148088551668,0.00028588039769557376,0.00025914028380539617,0.0002944936115401405,0.0002493525408002067,0.0009982714845852836,0.0006755891731901974,0.0017096446462024535,0.00030553418564999423,6.702646409953742e-05,0.020046824562536827,0.01937072642671036,0.00829362445996128,0.0004316003155568345,0.00042482719739724337,0.044082976570100796,0.018729041995290137,0.022420900354903562,0.02292559553522315,2.3771810125615893,7.963307709022146e-05,0.00030005304956708817,6.407724878289416,0.0007608599902514079,0.0004929107377413413,0.00043563286567497255,0.0004762715746325192,0.00043140456069673067,0.04759517111911096,0.00543114029163559,0.0004222040822718526,0.04786723122368321,0.0012976589676280189,0.02128395612742075,0.0060303067674412686,0.00016153691055764688,0.01709096532594163,0.00028368794326241134
484001008,0.0027041644131963224,7.876684982913009e-07,0.0003723046435256882,0.0003183821709134963,0.036046943204605,0.0002879584751669947,0.0033086835758745145,0.0038637273110037848,0.008597155512443834,0.0040193574784578405,0.0012255629540601208,0.000775541685369691,0.0052173848545985285,0.005345413805091627,0.054335867295711854,0.001195057209511714,0.00027099078293296963,0.00025610713026734026,0.0003049425771614009,0.00023864714522188308,0.00094948514540902,0.0016235324628218006,0.0016275036248340194,0.0002857759770363126,5.873053240384512e-05,0.018841293035294016,0.018218608267873977,0.007795817683755102,0.00041037528760976775,0.0003999714995281701,0.041453466957355724,0.0174441824462102,0.02117028109689796,0.021820206066550572,2.2664662017518995,8.519947589850903e-05,0.0002852180451833563,6.10169199070118,0.0007187803242115743,0.00047315903082773686,0.0004081271504375613,0.000443605052381432,0.0004013335096397988,0.04446749687582777,0.004879639166435371,0.0004354658112324219,0.04910778327734487,0.001189543530023675,0.020921410670958672,0.005623477194748838,0.00012729051127595043,0.013443072621296107,0.00027041644131963225
484002001,0.00036946722825685364,1.2480852265657038e-06,6.661175811931745e-05,5.363044450102364e-05,0.006021991501511156,4.0625692190234484e-05,0.0005038713303114774,0.0005327710369677506,0.0011470885041747207,0.0004985666411640213,0.00016917313897842366,0.00010168972304592075,0.0007449054885757093,0.0008100670656177179,0.007664847483513522,0.00019711457531405003,3.820667829136888e-05,3.27193081757944e-05,3.891657894776238e-05,3.097237112054011e-05,0.0001105023696384321,0.0006013089928720508,0.00018216481390713384,3.3503146338557355e-05,7.560939937062259e-06,0.0024469502048436406,0.002373164597296797,0.0010385675591117432,5.5513788710886066e-05,5.8806572923119095e-05,0.006161780869505892,0.0023899441862422995,0.002786422344802238,0.0028559828513898657,0.29874904008318665,1.2704777284947378e-05,3.9554453407474896e-05,0.8374841809171045,0.0003888999162404341,6.348042927813608e-05,5.915342533395157e-05,6.390363348126027e-05,6.692491112248494e-05,0.007280024994410058,0.0006918790179362398,5.234865986679295e-05,0.005946271547964343,0.0001541819323298419,0.002322019056581268,0.0011493251388912083,2.8582228057494962e-05,0.003002594186638956,3.694672282568536e-05
484002002,0.00021561017680034498,6.668834900541827e-07,4.011758969655598e-05,2.783175630698241e-05,0.0031268307234270237,2.229248488318062e-05,0.0002768166432428054,0.00028252825120627886,0.0006540218418752525,0.00027000130528782873,0.00010904506736534777,5.507863344382343e-05,0.00043340387795318656,0.000464137255854154,0.0045001442655686905,0.0001340064175396729,2.2453037727831987e-05,1.901474813900487e-05,2.2528073805016435e-05,1.8229319543999037e-05,6.221360412622533e-05,0.00045018918498578167,0.00010159315494356617,1.9105703534942683e-05,4.066507829595993e-06,0.001413228344644352,0.0013711998984997833,0.0006376245186664383,3.2317803335966436e-05,3.435873364824159e-05,0.003593944721930917,0.0013850889375882944,0.0016223976840470835,0.0016718925172964998,0.17481805837506662,7.724467021505562e-06,2.3071426780687305e-05,0.4865085045977692,0.00023039602306275554,3.846931702940384e-05,3.446413540105524e-05,3.77045099006835e-05,3.946206500867279e-05,0.004265798523557514,0.0004028804537721478,3.125310683421787e-05,0.0035722015951756775,8.558339066568342e-05,0.001329793297203244,0.0007472991356034827,1.7451454041710546e-05,0.0018304010608189863,2.15610176800345e-05
484002003,0.0024813895781637717,1.2447063329195374e-05,0.00042583262814474023,0.00038216963172384285,0.04284642009022397,0.0002739223905785365,0.0034391786961696326,0.0031904662003587963,0.00788172667028683,0.0035808264701832904,0.0013103764332851422,0.0006369687189477911,0.004945157362553956,0.005304275922298232,0.05121609548672964,0.0011907132083512416,0.0002640723588422304,0.00022212353215758258,0.00024949224971341626,0.0002096184706042284,0.0007395869102261276,0.009218118529230768,0.0012084735534380977,0.00022486233718730457,5.6010173919597e-05,0.016687919256676714,0.016209975224125275,0.007422815721630177,0.0003668387678045285,0.00039533522860789474,0.041366344075173686,0.016491862704154956,0.019083329689648605,0.019710628815779695,2.0405196924431506,8.922704574477824e-05,0.0002668627178489825,5.5699333436076115,0.003739841490208949,0.0004289387552608014,0.00039196488735955445,0.00042491754505245664,0.0004289419773843658,0.04669402550304357,0.004779959087408254,0.00035398571690622137,0.04008486686813746,0.0010076998120180892,0.015563817008771876,0.0075970842746096055,0.00019521880039501948,0.02048796290356252,0.00024813895781637717
484002004,0.00014606856458421584,1.1642612448640802e-06,2.8647568166585623e-05,2.1255956095221303e-05,0.0023796129693101084,1.5625319191299348e-05,0.00019778702854707683,0.00019051749772463087,0.0004471004146751119,0.00019730042802520862,7.192131839470347e-05,4.113547168858283e-05,0.00029413538043498186,0.00031900282154505554,0.0030767125473596274,9.805869650442579e-05,1.587251676303328e-05,1.3100459610599549e-05,1.5242784915330834e-05,1.2381675935594938e-05,4.440218840380124e-05,0.00031646107361755647,7.226622465224181e-05,1.2697634026189476e-05,3.1880577167157775e-06,0.0009750284571313628,0.0009476365818107945,0.000401261176263443,2.1845312262897263e-05,2.306410136948277e-05,0.00241697340688815,0.0009580223172747384,0.001117133755540951,0.001146602207728303,0.11960326985934569,5.457281300528039e-06,1.5730960456607838e-05,0.3296730234602487,0.00019965458769217456,2.551978655760871e-05,2.3131815707568195e-05,2.5240168878336417e-05,2.6410385306074565e-05,0.0028599705511086343,0.0003072747671676115,2.0025716482569064e-05,0.002285539991629254,5.98444719454133e-05,0.0008930004806168622,0.0006084249506510226,1.204776032444192e-05,0.001267258339997532,1.4606856458421584e-05
484003001,0.00027764666685176445,1.3197696617719242e-06,5.019478662349602e-05,3.777264935057802e-05,0.004267804530756246,3.0316398084951887e-05,0.0003938213214468077,0.0003770925534312379,0.0008826971392327013,0.000373016476474843,0.00011835799033577826,7.369490409929836e-05,0.000550517245351839,0.0006057209935678718,0.00577749683359756,0.00016362599032935854,2.9186227268388572e-05,2.530286385336608e-05,2.8983440667081916e-05,2.4130744043787368e-05,7.9666770697386e-05,0.0004208500583256082,0.00012952722450925062,2.4141347264770723e-05,5.328449894791442e-06,0.001808487093944379,0.0017551308907145645,0.0008442983696830562,4.13399705101654e-05,4.392211990013684e-05,0.004593490614486115,0.0018516872007656804,0.0020894218858932127,0.0021368189463901194,0.22407871272627344,1.4743248616305475e-05,2.8826910617315143e-05,0.621371297506544,0.00023038446607173972,4.917899805329064e-05,4.363855000896325e-05,4.844711072491459e-05,5.3469723964467394e-05,0.005794886513631049,0.0005466008131413747,4.01537351626526e-05,0.004515580399884885,0.00010980231759444054,0.001713978796026198,0.0010641299800711124,2.1900621590463302e-05,0.0023136421694462794,2.7764666685176446e-05
484004001,0.0018001800180018,1.4414970996790056e-06,0.0003137850886581259,0.00020249766857064088,0.02279372478256986,0.00018962029448017513,0.0027784414537202263,0.0030062902512838887,0.007662975517939999,0.004483121327870225,0.0005160290537392233,0.00033175575250079083,0.0030595487641266956,0.0031708438721987126,0.035243704592961486,0.0010122653913017872,0.00018212066556957848,0.0001912424592163472,0.0002023592848490717,0.00018301247177524653,0.0006147696830711022,0.0024862134736887667,0.0010463231627768702,0.0001897971181244024,3.482656992824478e-05,0.012257349669967317,0.011828048769729314,0.005341915327959522,0.0002688834150011914,0.0002764291718189777,0.028700053494918363,0.011536270536792955,0.013985189597518825,0.014473926306170793,1.5014951842176594,4.7980711461848926e-05,0.00018340071499409343,4.003251644589626,0.0010344606026445784,0.00021111974322285423,0.0002776323413981764,0.00029815541610533967,0.00029893574653529925,0.03247394671776972,0.0029392856220985426,0.0002674380739092465,0.02961533496135375,0.0007134142125963359,0.011305415737277428,0.004883238638826194,0.0001332289279407324,0.014341204785209147,0.00018001800180018
484004002,0.0006148548942449582,2.4571354631400558e-06,0.00011703942072132086,7.067819108690813e-05,0.008264714175701572,6.279828385390763e-05,0.0007959263058078961,0.0008244862942320072,0.002062194478360363,0.0008642030367065088,0.00022296462901251704,0.00012047101625135576,0.001172777108976556,0.0013063826363493192,0.01347671991202507,0.000316705803053883,6.398630856482161e-05,5.6132668640978527e-05,6.534878247024856e-05,5.340315260244508e-05,0.0001757896838226838,0.0009581634856764934,0.0002862011772094319,5.432650562217491e-05,1.085467999508002e-05,0.003992011711565302,0.003877979326714048,0.0017807979346129016,9.288977060758912e-05,9.770068538261934e-05,0.010191717666170138,0.0037611451907240763,0.004597203947725314,0.0047247608561361175,0.4941329115564854,1.771730002668987e-05,6.498760696933382e-05,1.3739308708378164,0.0006129359531053156,0.0001071786157607738,9.331975503792714e-05,0.0001059814545945007,0.00011368006029146892,0.012261894836886292,0.001048231519149268,9.053056652532951e-05,0.01001248268213438,0.00023796526114102222,0.003810411527648456,0.002115860875082842,4.735310606933587e-05,0.004976601537825325,6.148548942449582e-05
